id,source_url,incident_title,location,category,date_incident,date_final_report,description,download_url,download_title,file_type
200204IMO17,https://www.csb.gov/dpc-enterprises-festus-chlorine-release/,DPC Enterprises Festus Chlorine Release,"Location: Festus, MO",Release,8/14/2002,5/1/2003,,https://www.csb.gov/assets/1/20/DPC_Transcript.pdf?13779,"Transcript of Board Public Meeting, Festus, MO, May 1, 2003",pdf
,https://www.csb.gov/dpc-enterprises-glendale-chlorine-release/,DPC Enterprises Glendale Chlorine Release,"Location: Glendale, AZ",Release,11/17/2003,2/28/2007,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__Chlorine_Institute__DPC_Glendale_R14___C-AA.pdf,Download,pdf
,https://www.csb.gov/dpc-enterprises-glendale-chlorine-release/,DPC Enterprises Glendale Chlorine Release,"Location: Glendale, AZ",Release,11/17/2003,2/28/2007,,https://www.csb.gov/assets/recommendation/Status_change_summary_DPC_Glendale_R1-R6.pdf,Download,pdf
,https://www.csb.gov/dpc-enterprises-glendale-chlorine-release/,DPC Enterprises Glendale Chlorine Release,"Location: Glendale, AZ",Release,11/17/2003,2/28/2007,,https://www.csb.gov/assets/recommendation/Status_change_summary_DPC_Glendale_R1-R61.pdf,Download,pdf
,https://www.csb.gov/dpc-enterprises-glendale-chlorine-release/,DPC Enterprises Glendale Chlorine Release,"Location: Glendale, AZ",Release,11/17/2003,2/28/2007,,https://www.csb.gov/assets/recommendation/Status_change_summary_DPC_Glendale_R1-R62.pdf,Download,pdf
,https://www.csb.gov/dpc-enterprises-glendale-chlorine-release/,DPC Enterprises Glendale Chlorine Release,"Location: Glendale, AZ",Release,11/17/2003,2/28/2007,,https://www.csb.gov/assets/recommendation/Status_change_summary_DPC_Glendale_R1-R63.pdf,Download,pdf
,https://www.csb.gov/dpc-enterprises-glendale-chlorine-release/,DPC Enterprises Glendale Chlorine Release,"Location: Glendale, AZ",Release,11/17/2003,2/28/2007,,https://www.csb.gov/assets/recommendation/Status_change_summary_DPC_Glendale_R1-R64.pdf,Download,pdf
,https://www.csb.gov/dpc-enterprises-glendale-chlorine-release/,DPC Enterprises Glendale Chlorine Release,"Location: Glendale, AZ",Release,11/17/2003,2/28/2007,,https://www.csb.gov/assets/recommendation/Status_change_summary_DPC_Glendale_R1-R65.pdf,Download,pdf
,https://www.csb.gov/dpc-enterprises-glendale-chlorine-release/,DPC Enterprises Glendale Chlorine Release,"Location: Glendale, AZ",Release,11/17/2003,2/28/2007,,https://www.csb.gov/assets/recommendation/Status_change_summary__DPC__Maricopa_R13_.pdf,Download,pdf
,https://www.csb.gov/dpc-enterprises-glendale-chlorine-release/,DPC Enterprises Glendale Chlorine Release,"Location: Glendale, AZ",Release,11/17/2003,2/28/2007,,https://www.csb.gov/assets/1/20/DPC2-_Final.pdf?13744,Final Investigation Report,pdf
,https://www.csb.gov/dpc-enterprises-glendale-chlorine-release/,DPC Enterprises Glendale Chlorine Release,"Location: Glendale, AZ",Release,11/17/2003,2/28/2007,,https://www.csb.gov/assets/1/20/6_9_04CSBDPCGlendaleCommunityMeetingTranscript.pdf?13745,"Transcript of Board Community Meeting, Glendale, AZ, June 9, 2004",pdf
201006IWV11,https://www.csb.gov/dupont-belle-toxic-chemical-releases-/,DuPont Belle Toxic Chemical Releases,"Location: Belle, WV",Release,1/23/2010,9/20/2011,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__ACC_Phosgene_Panel_(DuPont_Belle_R11)__C-AA.pdf,Recommendations Status Change Summary,pdf
201006IWV11,https://www.csb.gov/dupont-belle-toxic-chemical-releases-/,DuPont Belle Toxic Chemical Releases,"Location: Belle, WV",Release,1/23/2010,9/20/2011,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__DuPont_Belle_R3__C-AA.pdf,Recommendation Status Summary Change,pdf
201006IWV11,https://www.csb.gov/dupont-belle-toxic-chemical-releases-/,DuPont Belle Toxic Chemical Releases,"Location: Belle, WV",Release,1/23/2010,9/20/2011,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__DuPont_Belle_R4__C-AA.pdf,Download,pdf
201006IWV11,https://www.csb.gov/dupont-belle-toxic-chemical-releases-/,DuPont Belle Toxic Chemical Releases,"Location: Belle, WV",Release,1/23/2010,9/20/2011,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__DuPont_Belle_R5.pdf,Download,pdf
201006IWV11,https://www.csb.gov/dupont-belle-toxic-chemical-releases-/,DuPont Belle Toxic Chemical Releases,"Location: Belle, WV",Release,1/23/2010,9/20/2011,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_DuPont_Corporate_R6__C-AA.pdf,Recommendation Status Change Summary,pdf
201006IWV11,https://www.csb.gov/dupont-belle-toxic-chemical-releases-/,DuPont Belle Toxic Chemical Releases,"Location: Belle, WV",Release,1/23/2010,9/20/2011,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__DuPont_Corporate_(DuPont_Belle_R7)__C-AA.pdf,Recommendation Status Summary Change,pdf
201006IWV11,https://www.csb.gov/dupont-belle-toxic-chemical-releases-/,DuPont Belle Toxic Chemical Releases,"Location: Belle, WV",Release,1/23/2010,9/20/2011,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__DuPont_Corporate_(DuPont_Belle_R8)__C-AA1.pdf,Recommendation Status Change Summary,pdf
201006IWV11,https://www.csb.gov/dupont-belle-toxic-chemical-releases-/,DuPont Belle Toxic Chemical Releases,"Location: Belle, WV",Release,1/23/2010,9/20/2011,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_DuPont_Corporate_R12.pdf,Download,pdf
201006IWV11,https://www.csb.gov/dupont-belle-toxic-chemical-releases-/,DuPont Belle Toxic Chemical Releases,"Location: Belle, WV",Release,1/23/2010,9/20/2011,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__DuPont_Corporate__DuPont_Belle_R13___C-AA.pdf,Download,pdf
201006IWV11,https://www.csb.gov/dupont-belle-toxic-chemical-releases-/,DuPont Belle Toxic Chemical Releases,"Location: Belle, WV",Release,1/23/2010,9/20/2011,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_DuPont_Corporate_R14.pdf,Download,pdf
201006IWV11,https://www.csb.gov/dupont-belle-toxic-chemical-releases-/,DuPont Belle Toxic Chemical Releases,"Location: Belle, WV",Release,1/23/2010,9/20/2011,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__OSHA_(DuPont_Belle_R1)__C-RS.pdf,Recommendation Status Change Summary,pdf
201006IWV11,https://www.csb.gov/dupont-belle-toxic-chemical-releases-/,DuPont Belle Toxic Chemical Releases,"Location: Belle, WV",Release,1/23/2010,9/20/2011,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__OSHA_(DuPont_Belle_R2)__O-AR.pdf,Recommendation Status Change Summary,pdf
201006IWV11,https://www.csb.gov/dupont-belle-toxic-chemical-releases-/,DuPont Belle Toxic Chemical Releases,"Location: Belle, WV",Release,1/23/2010,9/20/2011,,https://www.csb.gov/assets/1/20/Staff_Draft_for_Public_Comment_FINAL_Corrected_REDUCED_FILE_SIZE.pdf?13963,Staff Draft Report for Public Comment,pdf
201006IWV11,https://www.csb.gov/dupont-belle-toxic-chemical-releases-/,DuPont Belle Toxic Chemical Releases,"Location: Belle, WV",Release,1/23/2010,9/20/2011,,https://www.csb.gov/assets/1/20/CSB Final Report.pdf?13966,DuPont Belle Toxic Chemical Releases,pdf
201006IWV11,https://www.csb.gov/dupont-belle-toxic-chemical-releases-/,DuPont Belle Toxic Chemical Releases,"Location: Belle, WV",Release,1/23/2010,9/20/2011,,https://www.csb.gov/assets/1/20/Dupont_Public_Comments.pdf?13965,Public Comments Received on Dupont Investigation,pdf
201006IWV11,https://www.csb.gov/dupont-belle-toxic-chemical-releases-/,DuPont Belle Toxic Chemical Releases,"Location: Belle, WV",Release,1/23/2010,9/20/2011,,https://www.csb.gov/assets/1/20/News_Conference_STATEMENTS__7_7_2011.pdf?13962,Statements for 7.7.2011 news conference,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_DuPont_LaPorte_(DuPont_LaPorte_R1-R5)_C-NLA_3-5-2018.pdf,Recommendations Status Change Summary,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_DuPont_LaPorte_(DuPont_LaPorte_R1-R5)_C-NLA_3-5-20181.pdf,Recommendations Status Change Summary,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_DuPont_LaPorte_(DuPont_LaPorte_R1-R5)_C-NLA_3-5-20182.pdf,Recommendations Status Change Summary,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_DuPont_LaPorte_(DuPont_LaPorte_R1-R5)_C-NLA_3-5-20183.pdf,Recommendations Status Change Summary,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_DuPont_LaPorte_(DuPont_LaPorte_R1-R5)_C-NLA_3-5-20184.pdf,Recommendations Status Change Summary,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_DuPont_LaPorte_R6_C-AA.pdf,Recommendations Status Change Summary,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Corteva_(DuPont_R8)_C-NLA.pdf,Recommendation Status Change,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__ICWUC_and_ICWU_UFCW_Local_900C_(DuPont_LaPorte_R7)_C-NLA_3-5-2018.pdf,Recommendations Status Change Summary,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ICWUC_(DuPont_R9)_C-NLA.pdf,Recommendation Status Change,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/1/20/DuPont_La_Porte_Final_Report_.pdf?16543,Final DuPont LaPorte Investigation,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/1/20/DuPont_La_Porte_Interim_Recommendations_2015-09-30_Final1.pdf?15526,DuPont La Porte Interim Recommendations,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/1/20/DuPont_La_Porte_Board_Update_2015-07-22-21.pdf?15513,"Presentation on DuPont from July 22, 2015, Business Meeting",pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/1/20/DuPont_La_Porte_Public_Meeting_2015-09-30_Final.pdf?15527,DuPont La Porte Interim Public Meeting Presentation,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/1/20/FINAL_News_Release_DuPont_9_30_15_(9-26-15_200_pm_EDT)_SPN.pdf?15546,DuPont La Porte Interim Recommendations News Release - Spanish,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/1/20/final_w_Bhopal.pdf?15410,Statement  and Talking Points from 2.5.2015 News Conference,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/1/20/Transcript9.pdf?15633,DuPont Interim Public Meeting,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/1/20/DuPont_Public_Meeting_Transcript_(2015-09-30).pdf?15537,Transcript - 9-30-2015 Public Meeting,pdf
201501ITX1,https://www.csb.gov/dupont-la-porte-facility-toxic-chemical-release-/,DuPont La Porte Facility Toxic Chemical Release,"Location: La Porte, TX",Release,11/15/2014,6/25/2019,,https://www.csb.gov/assets/1/20/FINAL_Transcript1.pdf?15511,"Transcript from July 22, 2015, Business Meeting",pdf
201101INY1,https://www.csb.gov/e-i-dupont-de-nemours-co-fatal-hotwork-explosion/,E. I. DuPont De Nemours Co. Fatal Hotwork Explosion,"Location: Buffalo, NY",Hot Work - Explosion and Fire,11/9/2010,4/19/2012,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__DuPont_Yerkes_R1-R4.pdf,Download,pdf
201101INY1,https://www.csb.gov/e-i-dupont-de-nemours-co-fatal-hotwork-explosion/,E. I. DuPont De Nemours Co. Fatal Hotwork Explosion,"Location: Buffalo, NY",Hot Work - Explosion and Fire,11/9/2010,4/19/2012,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__DuPont_Yerkes_R1-R44.pdf,Download,pdf
201101INY1,https://www.csb.gov/e-i-dupont-de-nemours-co-fatal-hotwork-explosion/,E. I. DuPont De Nemours Co. Fatal Hotwork Explosion,"Location: Buffalo, NY",Hot Work - Explosion and Fire,11/9/2010,4/19/2012,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__DuPont_Yerkes_R1-R41.pdf,Download,pdf
201101INY1,https://www.csb.gov/e-i-dupont-de-nemours-co-fatal-hotwork-explosion/,E. I. DuPont De Nemours Co. Fatal Hotwork Explosion,"Location: Buffalo, NY",Hot Work - Explosion and Fire,11/9/2010,4/19/2012,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__DuPont_Yerkes_R1-R42.pdf,Download,pdf
201101INY1,https://www.csb.gov/e-i-dupont-de-nemours-co-fatal-hotwork-explosion/,E. I. DuPont De Nemours Co. Fatal Hotwork Explosion,"Location: Buffalo, NY",Hot Work - Explosion and Fire,11/9/2010,4/19/2012,,https://www.csb.gov/assets/1/20/FINAL_BUFFALO_DUPONT_.pdf?13674,E.I. DuPont De Nemours Co.,pdf
201101INY1,https://www.csb.gov/e-i-dupont-de-nemours-co-fatal-hotwork-explosion/,E. I. DuPont De Nemours Co. Fatal Hotwork Explosion,"Location: Buffalo, NY",Hot Work - Explosion and Fire,11/9/2010,4/19/2012,,https://www.csb.gov/assets/1/20/DuPont_News_Conference_STATEMENTS_for_media_FINAL.pdf?13675,Statement for 4.19.12 News Conference,pdf
201101INY1,https://www.csb.gov/e-i-dupont-de-nemours-co-fatal-hotwork-explosion/,E. I. DuPont De Nemours Co. Fatal Hotwork Explosion,"Location: Buffalo, NY",Hot Work - Explosion and Fire,11/9/2010,4/19/2012,,https://www.csb.gov/assets/1/20/Transcript3.pdf?13676,Public Meeting Transcript,pdf
200506ILA1,https://www.csb.gov/emergency-shutdown-systems-for-chlorine-transfer/,Emergency Shutdown Systems for Chlorine Transfer,"Location: ,",Release,8/14/2002,6/14/2007,,https://www.csb.gov/assets/recommendation/Status_change_summary-Honeywell4_DOT1.pdf,Recommendation Status Change Summary,pdf
200506ILA1,https://www.csb.gov/emergency-shutdown-systems-for-chlorine-transfer/,Emergency Shutdown Systems for Chlorine Transfer,"Location: ,",Release,8/14/2002,6/14/2007,,https://www.csb.gov/assets/1/20/CSBChlorineShutdownBulletin.pdf?13881,Safety Bulletin,pdf
201602IMS1,https://www.csb.gov/enterprise-pascagoula-gas-plant-explosion-and-fire-/,Enterprise Pascagoula Gas Plant Explosion and Fire,"Location: Moss Point, MS",Chemical Distribution - Fire and Explosion,6/27/2016,2/13/2019,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_API_(Enterprise_R1)_C-AA.pdf,Recommendation Status Change Summary,pdf
201602IMS1,https://www.csb.gov/enterprise-pascagoula-gas-plant-explosion-and-fire-/,Enterprise Pascagoula Gas Plant Explosion and Fire,"Location: Moss Point, MS",Chemical Distribution - Fire and Explosion,6/27/2016,2/13/2019,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_GPA_Midstream_Association_(Enterprise_R2)_C-AA.pdf,Recommendation Status Change Summary,pdf
201602IMS1,https://www.csb.gov/enterprise-pascagoula-gas-plant-explosion-and-fire-/,Enterprise Pascagoula Gas Plant Explosion and Fire,"Location: Moss Point, MS",Chemical Distribution - Fire and Explosion,6/27/2016,2/13/2019,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_GPA_Midsteam_Association_(Enterprise_R3)_C-RS.pdf,Recommendation Status Change Summary,pdf
201602IMS1,https://www.csb.gov/enterprise-pascagoula-gas-plant-explosion-and-fire-/,Enterprise Pascagoula Gas Plant Explosion and Fire,"Location: Moss Point, MS",Chemical Distribution - Fire and Explosion,6/27/2016,2/13/2019,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_GPA_Midstream_Association_(Enterprise_R4)_C-NLA.pdf,Recommendation Status Change Summary,pdf
201602IMS1,https://www.csb.gov/enterprise-pascagoula-gas-plant-explosion-and-fire-/,Enterprise Pascagoula Gas Plant Explosion and Fire,"Location: Moss Point, MS",Chemical Distribution - Fire and Explosion,6/27/2016,2/13/2019,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Jackson_Cty_(Enterprise_R5)_C-AA.pdf,Recommendation Status Change Summary,pdf
